Country,Year,Flow,Trade,Category
USA,2017,Re-Export,2177421,pharma
USA,2017,Import,29739481,pharma
USA,2017,Import,6282316,pharma
USA,2017,Export,10283580,pharma
USA,2017,Re-Export,849355,pharma
USA,2017,Import,903427757,pharma
USA,2017,Export,1254031718,pharma
USA,2017,Re-Export,40219114,pharma
USA,2017,Import,663406115,pharma
USA,2017,Export,90828260,pharma
USA,2017,Re-Export,20389582,pharma
USA,2017,Import,1440718972,pharma
USA,2017,Export,849153497,pharma
USA,2017,Re-Export,16985489,pharma
USA,2017,Import,2502759271,pharma
USA,2017,Export,239686466,pharma
USA,2017,Re-Export,4719680,pharma
USA,2017,Import,2408818743,pharma
USA,2017,Export,167943349,pharma
USA,2017,Re-Export,14485344,pharma
USA,2017,Import,5803248976,pharma
USA,2017,Export,868846620,pharma
USA,2017,Re-Export,79081425,pharma
USA,2017,Import,1361513372,pharma
USA,2017,Export,160651963,pharma
USA,2017,Re-Export,6178766,pharma
USA,2017,Import,198150509,pharma
USA,2017,Export,482045351,pharma
USA,2017,Re-Export,4193478,pharma
USA,2017,Export,17162905922,pharma
USA,2017,Re-Export,3151003416,pharma
USA,2017,Import,50668312446,pharma
USA,2017,Import,545280118,pharma
USA,2017,Export,370005868,pharma
USA,2017,Re-Export,29878998,pharma
USA,2017,Import,589421972,pharma
USA,2017,Export,315053694,pharma
USA,2017,Re-Export,88363703,pharma
USA,2017,Import,376051633,pharma
USA,2017,Export,1060035788,pharma
USA,2017,Re-Export,260306820,pharma
USA,2017,Import,48049260,pharma
USA,2017,Export,86125957,pharma
USA,2017,Re-Export,329319,pharma
USA,2017,Import,838438340,pharma
USA,2017,Export,79910931,pharma
USA,2017,Re-Export,6798912,pharma
USA,2017,Import,412145228,pharma
USA,2017,Export,302659796,pharma
USA,2017,Re-Export,14203797,pharma
USA,2017,Import,33802856,pharma
USA,2017,Export,30056752,pharma
USA,2017,Re-Export,2476592,pharma
USA,2017,Import,1126818660,pharma
USA,2017,Export,30478012,pharma
USA,2017,Re-Export,226596,pharma
USA,2016,Import,6284929,pharma
USA,2016,Export,58823952,pharma
USA,2016,Re-Export,242626,pharma
USA,2016,Import,389376937,pharma
USA,2016,Export,1341963677,pharma
USA,2016,Re-Export,2732125,pharma
USA,2016,Import,13516801508,pharma
USA,2016,Export,15859551724,pharma
USA,2016,Re-Export,493297992,pharma
USA,2016,Import,4057104200,pharma
USA,2016,Export,1826365181,pharma
USA,2016,Re-Export,2839805,pharma
USA,2016,Import,9567542,pharma
USA,2016,Export,768167411,pharma
USA,2016,Re-Export,1164411,pharma
USA,2016,Import,2574475832,pharma
USA,2016,Export,639692152,pharma
USA,2016,Re-Export,11926647,pharma
USA,2016,Import,13629933,pharma
USA,2016,Export,6464169,pharma
USA,2016,Re-Export,120521,pharma
USA,2016,Export,35114202,pharma
USA,2016,Re-Export,15759890,pharma
USA,2016,Import,59088406,pharma
USA,2016,Import,13150,pharma
USA,2016,Export,60537147,pharma
USA,2016,Re-Export,30405,pharma
USA,2016,Export,239540147,pharma
USA,2016,Re-Export,3826507,pharma
USA,2016,Import,15105097,pharma
USA,2016,Import,4267408,pharma
USA,2016,Export,11459166,pharma
USA,2016,Re-Export,87247,pharma
USA,2016,Import,657154738,pharma
USA,2016,Export,1197183759,pharma
USA,2016,Re-Export,79757384,pharma
USA,2016,Import,594500297,pharma
USA,2016,Export,85728978,pharma
USA,2016,Re-Export,12188918,pharma
USA,2016,Import,1647741999,pharma
USA,2016,Export,1205418775,pharma
USA,2016,Re-Export,26103048,pharma
USA,2016,Import,3377323626,pharma
USA,2016,Export,259884754,pharma
USA,2016,Re-Export,2053396,pharma
USA,2016,Import,2252532729,pharma
USA,2016,Export,255210728,pharma
USA,2016,Re-Export,1844871,pharma
USA,2016,Import,6278843583,pharma
USA,2016,Export,588271137,pharma
USA,2016,Re-Export,28812097,pharma
USA,2016,Import,1919398673,pharma
USA,2016,Export,482144474,pharma
USA,2016,Re-Export,6886767,pharma
USA,2016,Import,146530986,pharma
USA,2016,Export,458792892,pharma
USA,2016,Re-Export,13268385,pharma
USA,2016,Export,19097158171,pharma
USA,2016,Re-Export,3713045705,pharma
USA,2016,Import,51357571805,pharma
USA,2016,Import,530579141,pharma
USA,2016,Export,390809029,pharma
USA,2016,Re-Export,22267765,pharma
USA,2016,Import,554533589,pharma
USA,2016,Export,318081175,pharma
USA,2016,Re-Export,89832796,pharma
USA,2016,Import,347615721,pharma
USA,2016,Export,920394646,pharma
USA,2016,Re-Export,191669825,pharma
USA,2016,Import,26702021,pharma
USA,2016,Export,81917623,pharma
USA,2016,Re-Export,513783,pharma
USA,2016,Import,783210504,pharma
USA,2016,Export,85328893,pharma
USA,2016,Re-Export,6263818,pharma
USA,2016,Import,372612625,pharma
USA,2016,Export,275523272,pharma
USA,2016,Re-Export,13499150,pharma
USA,2016,Import,33646647,pharma
USA,2016,Export,29987634,pharma
USA,2016,Re-Export,2655979,pharma
USA,2016,Import,886724321,pharma
USA,2016,Export,46021241,pharma
USA,2016,Re-Export,109302,pharma
China,2018,Import,791806979,sugar
China,2018,Export,7568031,sugar
China,2018,Import,217784,sugar
China,2018,Export,709,sugar
China,2018,Import,23319,sugar
China,2018,Export,11725,sugar
China,2018,Import,237947838,sugar
China,2018,Export,93023950,sugar
China,2018,Re-Import,17942,sugar
China,2018,Import,98577796,sugar
China,2018,Export,3310974,sugar
China,2018,Re-Import,715,sugar
China,2018,Import,1139979,sugar
China,2018,Export,168,sugar
China,2018,Import,2817290,sugar
China,2018,Export,346589771,sugar
China,2018,Re-Import,307,sugar
China,2018,Import,762929,sugar
China,2018,Export,13112150,sugar
China,2018,Import,2644552,sugar
China,2018,Export,6694055,sugar
China,2018,Import,6180405,sugar
China,2018,Export,109365009,sugar
China,2018,Re-Import,289,sugar
China,2018,Import,36145014,sugar
China,2018,Export,312606084,sugar
China,2018,Re-Import,2391320,sugar
China,2018,Export,159410,sugar
China,2018,Export,13597,sugar
China,2018,Import,2618813,sugar
China,2018,Export,112653933,sugar
China,2018,Re-Import,4176,sugar
China,2018,Import,241330833,sugar
China,2018,Export,823144740,sugar
China,2018,Re-Import,365654,sugar
China,2017,Import,832043220,sugar
China,2017,Export,11113362,sugar
China,2017,Import,687344,sugar
China,2017,Export,1859,sugar
China,2017,Import,48051,sugar
China,2017,Export,8496,sugar
China,2017,Import,245699761,sugar
China,2017,Export,79469536,sugar
China,2017,Re-Import,9863,sugar
China,2017,Import,93481570,sugar
China,2017,Export,3042454,sugar
China,2017,Import,994669,sugar
China,2017,Export,2698,sugar
China,2017,Import,2388248,sugar
China,2017,Export,309407259,sugar
China,2017,Re-Import,521,sugar
China,2017,Import,544062,sugar
China,2017,Export,15415779,sugar
China,2017,Import,4663780,sugar
China,2017,Export,11341111,sugar
China,2017,Import,5247152,sugar
China,2017,Export,179903059,sugar
China,2017,Re-Import,134589,sugar
China,2017,Import,32137745,sugar
China,2017,Export,279856044,sugar
China,2017,Re-Import,472030,sugar
China,2017,Export,93551,sugar
China,2017,Export,11722,sugar
China,2017,Import,1601263,sugar
China,2017,Export,88104284,sugar
China,2017,Import,188179336,sugar
China,2017,Export,781482781,sugar
China,2017,Re-Import,325493,sugar
China,2016,Import,948214652,sugar
China,2016,Export,4018940,sugar
China,2016,Import,272073,sugar
China,2016,Import,316402,sugar
China,2016,Export,115340,sugar
China,2016,Import,221752506,sugar
China,2016,Export,79046490,sugar
China,2016,Import,70286234,sugar
China,2016,Export,2644969,sugar
China,2016,Import,813275,sugar
China,2016,Export,1128,sugar
China,2016,Import,1926028,sugar
China,2016,Export,297221665,sugar
China,2016,Import,437110,sugar
China,2016,Export,7909163,sugar
China,2016,Import,2981571,sugar
China,2016,Export,15054782,sugar
China,2016,Import,4562898,sugar
China,2016,Export,182515001,sugar
China,2016,Import,26386687,sugar
China,2016,Export,268746256,sugar
China,2016,Import,282,sugar
China,2016,Export,61406,sugar
China,2016,Export,2676423,sugar
China,2016,Import,1896821,sugar
China,2016,Export,91250194,sugar
China,2016,Import,180257495,sugar
China,2016,Export,755480684,sugar
Germany,2018,Import,38271204.8608736,sugar
Germany,2018,Export,21147961.0193602,sugar
Germany,2018,Import,2816417.71701751,sugar
Germany,2018,Export,780481.7086912,sugar
Germany,2018,Import,28224899.7816728,sugar
Germany,2018,Export,22272072.7931785,sugar
Germany,2018,Import,278171352.206257,sugar
Germany,2018,Export,758773218.932515,sugar
Germany,2018,Import,66002881.3624099,sugar
Germany,2018,Export,275192851.365422,sugar
Germany,2018,Import,28233207.9483578,sugar
Germany,2018,Export,9201864.6943048,sugar
Germany,2018,Import,261931854.551917,sugar
Germany,2018,Export,93079580.2963664,sugar
Germany,2018,Import,20673427.0753534,sugar
Germany,2018,Export,10707421.8976178,sugar
Germany,2018,Import,19270087.482861,sugar
Germany,2018,Export,4938349.84593536,sugar
Germany,2018,Import,30849878.8651767,sugar
Germany,2018,Export,22947835.3039776,sugar
Germany,2018,Import,129655450.403532,sugar
Germany,2018,Export,59442159.7059409,sugar
Germany,2018,Import,11546399.2611398,sugar
Germany,2018,Export,3736748.77227888,sugar
Germany,2018,Import,8104541.00798391,sugar
Germany,2018,Export,85605035.9024779,sugar
Germany,2018,Import,48557244.3693774,sugar
Germany,2018,Export,16465122.7552158,sugar
Germany,2018,Import,734587334.956083,sugar
Germany,2018,Export,1254404402.02256,sugar
Germany,2017,Import,66989561.4902705,sugar
Germany,2017,Export,27749587.1702028,sugar
Germany,2017,Import,11050710.160623,sugar
Germany,2017,Export,523854.52398177,sugar
Germany,2017,Import,15055287.2342781,sugar
Germany,2017,Export,20317230.8926617,sugar
Germany,2017,Import,317479525.702286,sugar
Germany,2017,Export,693819499.007912,sugar
Germany,2017,Import,67660478.538467,sugar
Germany,2017,Export,298568212.082539,sugar
Germany,2017,Import,23205601.7422305,sugar
Germany,2017,Export,9197720.81664756,sugar
Germany,2017,Import,255444513.824042,sugar
Germany,2017,Export,84145265.2165346,sugar
Germany,2017,Import,24179750.0697751,sugar
Germany,2017,Export,18122188.2529526,sugar
Germany,2017,Import,19735386.0535919,sugar
Germany,2017,Export,3702033.30828078,sugar
Germany,2017,Import,27456551.5525508,sugar
Germany,2017,Export,20726859.6848198,sugar
Germany,2017,Import,111717468.433088,sugar
Germany,2017,Export,56052171.519606,sugar
Germany,2017,Import,11862967.9689704,sugar
Germany,2017,Export,3878507.33698556,sugar
Germany,2017,Import,8401395.67179717,sugar
Germany,2017,Export,72187088.275141,sugar
Germany,2017,Import,49027065.1393738,sugar
Germany,2017,Export,14713050.855493,sugar
Germany,2017,Import,721226168.672535,sugar
Germany,2017,Export,1171643253.72227,sugar
Germany,2016,Import,66984912.4198414,sugar
Germany,2016,Export,22792077.6100723,sugar
Germany,2016,Import,9097516.67093872,sugar
Germany,2016,Export,521914.3529886,sugar
Germany,2016,Import,17035998.8894512,sugar
Germany,2016,Export,17490198.8501506,sugar
Germany,2016,Import,300740957.152415,sugar
Germany,2016,Export,552785974.936277,sugar
Germany,2016,Import,47122390.5796882,sugar
Germany,2016,Export,220383953.619676,sugar
Germany,2016,Import,21932726.036591,sugar
Germany,2016,Export,8506020.67776384,sugar
Germany,2016,Import,256818561.811124,sugar
Germany,2016,Export,66732079.1989685,sugar
Germany,2016,Import,20982374.3936032,sugar
Germany,2016,Export,18418566.8317312,sugar
Germany,2016,Import,18888085.2406544,sugar
Germany,2016,Export,3455394.90326382,sugar
Germany,2016,Import,25439962.4218785,sugar
Germany,2016,Export,19696004.5393617,sugar
Germany,2016,Import,108410180.08969,sugar
Germany,2016,Export,54511602.5609067,sugar
Germany,2016,Import,13615132.8599935,sugar
Germany,2016,Export,3202037.70120828,sugar
Germany,2016,Import,5819582.52654948,sugar
Germany,2016,Export,47456213.9980678,sugar
Germany,2016,Import,47832137.1917394,sugar
Germany,2016,Export,12797924.1570266,sugar
Germany,2016,Import,716976181.950729,sugar
Germany,2016,Export,1089999541.36804,sugar
USA,2018,Import,1142272973,sugar
USA,2018,Export,13832187,sugar
USA,2018,Re-Export,1950720,sugar
USA,2018,Import,170576,sugar
USA,2018,Export,801212,sugar
USA,2018,Re-Export,6684,sugar
USA,2018,Import,19299898,sugar
USA,2018,Export,33857586,sugar
USA,2018,Re-Export,497809,sugar
USA,2018,Import,498367138,sugar
USA,2018,Export,69744030,sugar
USA,2018,Re-Export,17514431,sugar
USA,2018,Import,12791523,sugar
USA,2018,Export,314575477,sugar
USA,2018,Re-Export,1128947,sugar
USA,2018,Import,193264433,sugar
USA,2018,Export,25929157,sugar
USA,2018,Re-Export,1576761,sugar
USA,2018,Import,138103740,sugar
USA,2018,Export,238248251,sugar
USA,2018,Re-Export,10648056,sugar
USA,2018,Import,17255467,sugar
USA,2018,Export,26612355,sugar
USA,2018,Re-Export,112303,sugar
USA,2018,Import,5638138,sugar
USA,2018,Export,83591107,sugar
USA,2018,Re-Export,261755,sugar
USA,2018,Import,101269351,sugar
USA,2018,Export,457662653,sugar
USA,2018,Re-Export,4780176,sugar
USA,2018,Import,127971253,sugar
USA,2018,Export,132130718,sugar
USA,2018,Re-Export,9343472,sugar
USA,2018,Import,134283705,sugar
USA,2018,Export,13625865,sugar
USA,2018,Re-Export,321786,sugar
USA,2018,Import,7567561,sugar
USA,2018,Export,8659769,sugar
USA,2018,Re-Export,87686,sugar
USA,2018,Import,118979101,sugar
USA,2018,Export,41835133,sugar
USA,2018,Re-Export,2390918,sugar
USA,2018,Import,1851584334,sugar
USA,2018,Export,547064406,sugar
USA,2018,Re-Export,39857403,sugar
USA,2017,Import,1216071385,sugar
USA,2017,Export,26465659,sugar
USA,2017,Re-Export,601578,sugar
USA,2017,Import,1485023,sugar
USA,2017,Export,526031,sugar
USA,2017,Import,19429532,sugar
USA,2017,Export,31935653,sugar
USA,2017,Re-Export,378303,sugar
USA,2017,Import,480329658,sugar
USA,2017,Export,47930773,sugar
USA,2017,Re-Export,13319157,sugar
USA,2017,Import,13308496,sugar
USA,2017,Export,358238088,sugar
USA,2017,Re-Export,1637350,sugar
USA,2017,Import,182374069,sugar
USA,2017,Export,26768615,sugar
USA,2017,Re-Export,1836070,sugar
USA,2017,Import,140267664,sugar
USA,2017,Export,244047246,sugar
USA,2017,Re-Export,10938103,sugar
USA,2017,Import,15546209,sugar
USA,2017,Export,23198875,sugar
USA,2017,Re-Export,686666,sugar
USA,2017,Import,9509662,sugar
USA,2017,Export,74287475,sugar
USA,2017,Re-Export,381328,sugar
USA,2017,Import,95892314,sugar
USA,2017,Export,462793095,sugar
USA,2017,Re-Export,7826844,sugar
USA,2017,Import,111923824,sugar
USA,2017,Export,126055616,sugar
USA,2017,Re-Export,11724166,sugar
USA,2017,Import,107505151,sugar
USA,2017,Export,18707104,sugar
USA,2017,Re-Export,353145,sugar
USA,2017,Import,10231455,sugar
USA,2017,Export,12682480,sugar
USA,2017,Re-Export,260380,sugar
USA,2017,Import,117428631,sugar
USA,2017,Export,33946403,sugar
USA,2017,Re-Export,2212955,sugar
USA,2017,Import,1728957192,sugar
USA,2017,Export,534793349,sugar
USA,2017,Re-Export,28644295,sugar
USA,2016,Import,1290626605,sugar
USA,2016,Export,1961397,sugar
USA,2016,Re-Export,411947,sugar
USA,2016,Import,1117142,sugar
USA,2016,Export,701712,sugar
USA,2016,Re-Export,20800,sugar
USA,2016,Import,21730620,sugar
USA,2016,Export,31864857,sugar
USA,2016,Re-Export,927509,sugar
USA,2016,Import,517729271,sugar
USA,2016,Export,49035135,sugar
USA,2016,Re-Export,10168150,sugar
USA,2016,Import,10862476,sugar
USA,2016,Export,285818420,sugar
USA,2016,Re-Export,539093,sugar
USA,2016,Import,177959695,sugar
USA,2016,Export,29776978,sugar
USA,2016,Re-Export,1670272,sugar
USA,2016,Import,148743344,sugar
USA,2016,Export,263796781,sugar
USA,2016,Re-Export,9303734,sugar
USA,2016,Import,20699832,sugar
USA,2016,Export,23533768,sugar
USA,2016,Re-Export,203204,sugar
USA,2016,Import,11777262,sugar
USA,2016,Export,58564702,sugar
USA,2016,Re-Export,376593,sugar
USA,2016,Import,87517475,sugar
USA,2016,Export,461822984,sugar
USA,2016,Re-Export,7484249,sugar
USA,2016,Import,102354449,sugar
USA,2016,Export,118543922,sugar
USA,2016,Re-Export,4761013,sugar
USA,2016,Import,125866701,sugar
USA,2016,Export,16897792,sugar
USA,2016,Re-Export,276534,sugar
USA,2016,Import,26744071,sugar
USA,2016,Export,14546499,sugar
USA,2016,Re-Export,402410,sugar
USA,2016,Import,111378335,sugar
USA,2016,Export,37324043,sugar
USA,2016,Re-Export,2306145,sugar
USA,2016,Import,1717891334,sugar
USA,2016,Export,521368209,sugar
USA,2016,Re-Export,26850303,sugar
China,2018,Import,17891339,tobacco
China,2018,Export,1905612,tobacco
China,2018,Re-Import,57420,tobacco
China,2018,Import,1050283258,tobacco
China,2018,Export,520153469,tobacco
China,2018,Export,19697058,tobacco
China,2018,Import,14248131,tobacco
China,2018,Export,1057205,tobacco
China,2018,Import,615887926,tobacco
China,2018,Export,721043431,tobacco
China,2018,Re-Import,234409635,tobacco
China,2018,Export,5000,tobacco
China,2018,Import,45210110,tobacco
China,2018,Export,137447927,tobacco
China,2018,Import,14792430,tobacco
China,2018,Export,3781933,tobacco
China,2018,Import,469211,tobacco
China,2018,Export,454983,tobacco
China,2017,Import,17537219,tobacco
China,2017,Export,43484,tobacco
China,2017,Import,1196471157,tobacco
China,2017,Export,601729900,tobacco
China,2017,Export,18665427,tobacco
China,2017,Import,11551094,tobacco
China,2017,Export,997484,tobacco
China,2017,Import,500898113,tobacco
China,2017,Export,575785892,tobacco
China,2017,Re-Import,153318903,tobacco
China,2017,Import,16355618,tobacco
China,2017,Export,125855814,tobacco
China,2017,Import,19564737,tobacco
China,2017,Export,3220159,tobacco
China,2017,Import,297552,tobacco
China,2017,Export,501180,tobacco
China,2016,Import,6303491,tobacco
China,2016,Export,355525,tobacco
China,2016,Import,1127377600,tobacco
China,2016,Export,554436166,tobacco
China,2016,Export,18481169,tobacco
China,2016,Import,8268901,tobacco
China,2016,Export,354350,tobacco
China,2016,Import,562725732,tobacco
China,2016,Export,634750617,tobacco
China,2016,Import,1742400,tobacco
China,2016,Export,150487472,tobacco
China,2016,Import,20966953,tobacco
China,2016,Export,2012219,tobacco
China,2016,Import,284514,tobacco
China,2016,Export,16589417,tobacco
Germany,2018,Import,108993559.561333,tobacco
Germany,2018,Export,36388798.208481,tobacco
Germany,2018,Import,776049870.347212,tobacco
Germany,2018,Export,374771828.814838,tobacco
Germany,2018,Import,16854303.1701718,tobacco
Germany,2018,Export,2423674.786538,tobacco
Germany,2018,Import,189621585.253061,tobacco
Germany,2018,Export,215549268.868505,tobacco
Germany,2018,Import,1120213066.12548,tobacco
Germany,2018,Export,2781865415.20265,tobacco
